Id,SalePrice
2378,51988265.280633435
1413,83153575.16529341
1722,73266723.00016558
1112,119636900.43469088
1623,93506741.9426426
1201,97348267.28869137
1513,63156646.641492054
957,1059882292.3635253
1171,76050863.42592517
1145,88550046.19373362
2726,155312386.29670554
703,54139193.61556728
760,68450351.41019541
1964,72069262.33539592
2512,62666991.543128334
159,68877022.2046363
1281,86046196.69954264
468,97608992.04777434
290,67630765.74876522
665,77792022.95683637
1463,112288882.41818494
1792,97472057.05943128
923,113481490.73646136
500,115309634.9971712
1408,152346242.88586715
331,41055937.96498216
170,75237322.38873151
2192,68277256.79746753
2571,202008863.55802062
2314,106119604.27802587
2647,54243310.163970575
422,153655128.938031
2457,171123490.04474705
1838,61402700.83685852
2805,124380151.93559119
1645,92295119.76566912
1711,119732294.10665052
2825,111675573.1572432
322,119956259.18816654
2103,99266871.60815531
342,93808982.95239958
600,69685069.58005124
488,86722999.98457983
1725,93440763.74264169
2246,89261235.4786011
2847,85627271.42559503
806,103989010.3288472
530,98656942.21099928
963,103420114.11443292
2678,64937743.112055294
171,82809851.94031504
2401,182484731.04973978
805,103810804.90828551
2259,157175310.5731389
1748,90055550.41936098
1361,92482270.98637077
1677,48504811.20680613
1406,89369859.94542009
2322,160099617.5028006
688,85686892.83290353
143,85835533.11627613
804,95277404.41732405
1214,89352422.96446283
2828,53899274.725728266
1999,101401401.32348198
2467,81346896.5554309
2665,79510214.22531427
1538,153042167.99974194
398,67330213.89680302
2822,117920417.85451369
2157,55390834.30686262
1856,123686301.64155906
1269,62135868.903062716
2570,81978485.41559656
2320,97777617.35174403
1517,97959037.80474392
2304,92046798.15902945
1312,71388831.36051066
2012,65902052.2992364
506,192592094.6857807
2865,139614140.65053082
2367,43514151.93822976
554,68279090.20100863
238,86104898.84592468
1954,71282517.9519047
2488,82782704.65620294
2291,40821264.03670661
1969,58428610.354409255
2725,115320911.64890772
1482,55492797.60860482
2763,90692837.67827676
503,105321917.1993366
1584,104544250.9766135
1531,88584592.38117324
2210,91211710.07927898
459,97587176.36798961
556,69978325.1386756
1347,81381506.4692301
1290,45962228.71003639
1388,85245986.02343349
1571,812053318.645225
2754,71951685.42531514
765,93200149.76140559
2494,98253944.11112827
2870,140749486.30500257
7,68856442.82776111
1114,117614367.40833032
2418,116679022.15984266
291,99133694.24352399
18,120518250.3191519
39,118663638.20781827
1001,83657448.24964881
2442,101288139.31987068
616,69951602.25945508
2680,63789087.43153511
1414,79944705.93185864
289,71223836.93251616
40,108266781.64149068
860,69375562.53385311
409,61447029.169008024
673,85964787.74647792
2427,50506974.37544624
2036,100952051.43527067
2564,89512203.36378461
642,102063352.66952509
1008,116115346.9217698
1908,108242690.27794641
2519,63899650.82549389
1369,72490566.76293705
2855,85047791.04517855
712,65266471.21724133
1943,117365816.71329656
1958,91765623.15201713
107,53169956.27853196
2295,213157538.0659493
704,96216854.42612073
676,93870305.451193
259,90780594.58958596
93,121110272.93698221
106,88367712.09641294
2315,93225354.91984147
1050,75913569.29702973
1095,118079147.27007695
2709,94554784.24251847
758,88534351.18275863
1496,74664157.69435093
2370,47097060.931627914
2458,108284229.56404728
2733,89011321.31187592
161,126091376.07601604
726,87095889.23475201
845,89736099.05233732
947,105711348.50975192
2232,90063429.48794511
2563,89907457.92364155
2299,181662374.44071048
211,84080248.67236656
605,105498523.6041168
1478,89634126.61471385
2247,85648491.66826694
2274,221223779.81397417
2869,120520458.67212635
967,95608986.00730634
2656,65127098.50515798
667,113855656.54758573
1042,45098796.57057259
2023,110639416.66887152
2447,130907899.70219648
2055,70311310.4428073
2275,124283054.6682967
2204,75814299.4181939
1563,78576538.46365343
483,72329779.09089407
796,58603088.619046606
1526,116946072.8991452
2042,96477934.86665812
442,126413234.15103316
1693,128687355.83362867
1468,96358472.9987691
1430,102650049.36581385
2605,115776238.48503308
1529,79739524.25421412
335,163151405.02407855
1287,80395257.84339166
31,44957098.98810855
1785,106081366.22977495
82,83059510.93591024
2620,102666965.58365507
252,86997088.81153764
721,50902121.70709522
2165,79409749.22458854
2316,99272563.03448485
775,67984798.77238338
1558,108807818.20768164
17,105509465.72427455
1022,127545954.80912207
925,73320639.22106612
438,104789309.2101565
1270,84557295.88027543
1272,73981126.3271107
215,79265889.33055522
266,98992373.95189345
2402,108529267.8139218
1250,72214482.0715008
1984,66341003.51724749
1279,79548275.91600125
377,130275155.1460005
1252,84128607.3980473
2156,113086134.87455331
499,136012365.46751004
1374,134521071.1247507
2898,125636864.86178079
401,82038405.98227419
2721,112593133.71554491
2078,126676870.4003306
2589,92142615.52853742
1946,173956298.0095351
1334,59093588.104938634
2781,111690265.50323987
431,128275961.40311807
576,63200221.25834431
1474,92272610.48171124
2254,73266090.03385682
2155,111119944.25236855
885,71036910.59248996
643,75377981.92011935
1944,75649145.26874423
480,91159493.67218634
2845,88564510.95448509
2387,130740188.6788669
2407,74095859.90841451
2527,100654070.33180387
2514,52903443.074444026
629,106522079.3019384
80,95110988.84691283
1876,91826549.38913675
1546,60333074.27920372
2518,95805561.99939795
2347,90435081.08186409
783,169974890.9418041
1322,85102364.06308378
194,50651582.269858085
1770,127466682.50802468
2143,67789577.13507688
1229,118404732.82854688
511,109141708.54616858
46,77630728.51440838
1348,76576549.34257172
2465,80812613.38424246
387,90758158.18538477
873,93670189.6898932
1918,71066495.71521902
2764,103529321.81050538
2184,62646692.99714142
934,45957021.21571651
1920,77604347.2437184
2631,78875625.10846415
1768,225579747.95946458
2040,60781788.67429281
1749,106135086.53985167
834,133623879.58976698
1457,107333346.23238428
79,64532160.5205664
2302,70146373.90531664
1817,77837290.9327216
2755,102509077.56328987
359,86883999.95447831
2059,71543658.09967643
2092,126409794.50577313
2516,80617689.43971543
150,85904679.05907497
1656,99803120.98243836
83,77129987.50023477
2411,88021101.97566098
795,77608299.99080868
2312,119911085.29893988
2917,43569072.84599786
1624,81955688.83400378
2215,136395821.09476945
1211,85238028.35145079
1485,55424597.125605255
1024,108744757.22254664
570,67403202.8889754
2874,72906679.81731556
700,90694193.81566316
2756,87506666.20996736
2022,94506694.2021703
583,108411884.84704307
2392,125558654.58474226
2424,57279783.21091129
212,103398099.42705883
736,66180440.61424219
1610,105100283.54988709
890,88276453.87321089
467,99316114.85539874
578,106267202.73083888
1747,115000596.3894785
1149,76525625.53899771
2758,127266020.3335212
857,66610104.66161631
2219,118215365.2220489
733,71766934.99711946
2909,47707905.19463254
1798,95789601.24383886
235,129171287.43408623
2366,53255945.483813316
1027,84660741.60993792
1195,71018094.46412331
1303,51116035.406749055
148,100561677.37645486
608,97063995.80735184
2515,84079160.86529669
821,98439351.45552629
2500,138934952.97586262
745,60085299.37363694
741,71524383.63298547
1611,308153865.5094646
2532,80440107.05720067
1081,72166663.75791216
1692,147849583.15340507
2520,57103593.156983234
276,95847607.5451924
1992,84655894.68133911
663,55402470.14705344
418,42198402.26024214
1733,91268026.11629362
2359,88339094.00375973
253,73352848.81860247
1518,93774236.13144757
2035,81371107.87179096
2919,48506886.65212488
1540,115939540.55631797
2120,103420589.92777342
1674,60501963.1727838
256,78561965.54806444
2361,71884110.9427266
978,33618295.48290577
2280,64002515.966848284
2095,109674056.40047067
1709,129999875.11667792
2801,108532951.83485554
1246,83057516.75613888
2373,39268330.13224715
1055,116514116.86410113
2017,67826946.87611412
1099,110808651.55173384
1344,51820594.727149464
835,192069759.74085087
1117,101819446.22397181
2043,57607354.74281231
2085,55048211.88478561
410,56002609.39763052
2650,53242421.13531652
2867,112899956.49887215
1668,79253904.17811686
1161,55159741.61758791
2122,92779344.35756208
2539,86483160.92038666
1047,58020813.21689947
1445,75919918.64435388
541,104960234.19146192
569,70867313.55194874
1276,61812099.863073476
918,68771084.0387352
326,96834974.30476613
1936,71414228.08678089
895,61451659.42114761
257,89318625.62088479
1241,115509176.5742359
1545,64424822.32472885
1189,96109992.67540783
270,55376151.08415068
2066,142535479.68375367
693,82545755.9129964
1259,92959625.64885099
2916,104478183.49717598
2321,127554889.49922234
1977,59040492.96952288
1895,95302797.63907771
1240,73779373.80235171
85,93691586.56017531
1823,70745772.96870105
825,119153351.67081895
110,88824316.65554668
697,107196741.41344175
2297,73503718.44816647
1231,77549541.92454383
1355,86958215.47591947
968,134974579.04020876
584,117265595.03185527
1315,78221350.91838424
1606,65325675.144434296
206,68810499.40574995
1685,122218967.06148589
2016,69583996.32775818
869,102735571.87791117
2135,89041339.75103457
2346,136681906.00304613
2430,72109184.4051639
2198,75407907.26310307
2652,63687594.84054102
27,74778439.11318786
241,86457941.05222027
906,72543452.965599
1506,96713156.22395939
2098,130448943.77178912
1435,94423842.34524018
2213,94034886.1823136
1274,77682069.39175613
743,62029925.451598115
1737,82464183.86226235
2797,115807636.89234123
2185,72485135.31559803
58,76351994.08012876
830,78679584.51725914
808,71301479.38677381
680,86532434.40462722
1153,75042453.76157461
1291,68057183.29852977
1818,90059426.6395469
2161,79095242.26627125
1883,75584545.89651573
350,118123859.57941797
2473,105412155.00221457
295,134148964.33280246
293,105917630.81903873
859,103892161.57165042
288,67753554.76165444
1578,82805875.58529082
102,66461918.07768453
2831,58963697.4685734
1030,92463904.90391047
2551,93386564.78575037
1286,90342517.29116344
958,116948549.52274016
776,74395210.51937172
72,104180265.46961637
2263,98925207.45872395
1866,81796295.69031465
2876,55712050.95211396
2146,102789402.70800449
103,56367353.66503226
1500,53220142.15945736
492,159632701.94579986
167,76961111.93062894
2597,56083821.60482519
2685,62523030.47276934
1035,84378226.579684
1220,52395813.268934496
2602,78839347.7340752
2159,88933323.57561967
695,103599524.72126567
1109,117831953.73044553
640,140024702.77574113
1652,82721183.272621
2090,162417180.82187393
1188,105197797.49651381
2345,140870163.9480761
1059,147684017.53629863
2751,103639657.3924132
128,114206918.88945502
1523,90353373.96745336
2925,140022218.73317215
2145,119105190.53990108
1121,82641332.2328931
566,89568630.91078344
565,109719466.9027267
1331,80818594.29832077
2928,84758457.04515384
156,85061400.74425548
797,101173990.4523062
327,43880149.34355157
2859,142995158.61990216
1453,64948397.24300912
1762,137278823.66844395
1868,101961434.73043045
1760,90586352.28793736
1113,103796734.55920528
1812,106227078.27259415
117,91247276.66489491
1142,96450664.73236011
2342,156132949.3795597
927,79105661.63084878
2478,88676202.03644843
655,52477166.134713866
2064,70041618.05466191
369,130084987.7411818
2239,70631599.19410336
2732,77184011.52517033
1653,98353999.94033878
959,107586654.51470882
2395,124877433.41988169
1412,87698198.7019725
271,103765440.86934374
1484,55650783.091432974
1497,76279921.92796543
552,84524596.78513107
2,88308706.40516432
1855,137322510.81109634
4,119862833.40189573
2292,90551848.82985136
134,80089154.38019766
646,81117149.99765146
42,108809661.83758374
532,93543170.95029315
713,69877159.68194844
2561,89324035.64511146
2360,109468913.82526517
1333,62410598.06003243
1407,270804838.8497567
2892,194988835.93878818
574,67765070.4999044
1227,97089489.44523543
2591,152331084.61676633
1476,91563464.90759622
1125,101850125.29998145
1446,76594846.60312998
408,48043381.14027002
1101,131737855.0684086
2251,94823908.41902058
373,105385247.58636488
2554,77731795.02355364
2382,125031797.96315704
1985,61526985.09533251
519,88234945.85769184
1093,97842582.36531249
864,115917704.15457776
2889,89002052.07878044
2308,117224120.97118272
986,103286078.64140084
1302,87949128.14175661
585,103911093.16862272
2708,77742462.54178168
147,94311391.08750407
1441,111892455.42310813
383,100570203.7679414
285,87541906.03670289
181,76426542.86947657
358,84196629.67760806
780,127630371.19394842
258,92138256.4084259
1865,108873831.58740917
692,57488724.88426116
2902,123911294.37350263
508,104560324.6874157
2638,94672527.06838655
36,54190971.58873032
611,103498669.99407604
2281,155230170.18524748
1678,46387814.374991976
1696,153054604.03243768
1557,53720010.98746925
2180,76921246.37603156
1726,71195026.96539302
951,81367247.21626149
267,99303323.12329626
2706,96799180.94084221
2221,128740635.4708963
1357,92526945.33678791
2901,130455427.7980918
347,79075281.451829
2164,83494279.91986613
1586,125853490.51255284
360,71082432.84230232
1769,106384680.31494501
2617,92809884.32974672
1879,100586023.28452991
991,122643276.70139581
1535,82267670.24282277
1191,93221754.63223603
1579,100626361.31574854
1882,-54619456.4571056
1510,80409111.6034107
2196,114534598.15099984
1845,58163889.06736945
2336,148855788.89987975
942,63541965.204452425
861,64972315.359565765
2555,60669347.944969445
1392,111599610.69208032
2099,94410651.94535151
1543,42759100.76695337
948,128819160.52372986
1239,97121187.34500168
22,92938604.60254745
2796,96820550.56176543
2747,101627933.70176232
92,128858996.06535023
210,124768505.18647842
1858,63960134.58531265
2228,55711035.491620556
447,91495127.46996774
827,100179200.98295361
1649,112238868.48721278
682,77867126.17642097
2698,67589770.17642604
494,74800038.49099694
214,88180130.0105589
2441,116509099.59146659
2679,58195818.137827374
1336,58774696.072099715
465,91145963.36641186
1524,81707786.79378912
2543,75495260.47823732
631,83870953.39290446
2452,118979741.79270454
228,98108495.02039805
126,132791562.88499191
1092,83198760.37961148
1122,82209603.16902491
932,142506025.54511124
1980,76444373.87960391
2171,86096043.28275105
551,90107611.05553006
2768,104128513.10000978
2056,64218210.7246051
1159,132032230.71209873
2645,87126199.0360348
1174,55331109.55648049
2266,118958511.54974739
2462,146320126.84209538
1219,91529070.90679869
2922,116784232.22185747
118,89186014.67584921
474,51269164.44739781
2576,100550956.42418803
872,123913952.42819674
1077,71762241.19227692
1536,75875578.05480933
1150,71641151.28525276
2341,118887562.76999354
1931,91163435.616517
2785,81130937.71117264
2538,84596344.5875799
597,107034640.61857118
464,59911100.17216776
233,163380812.61073685
2169,80106242.63499509
2123,87816478.93526319
1867,102991418.98619036
137,162369644.47607812
515,96341275.40866077
933,39418775.57904314
2784,92680058.60196404
972,67167721.79824398
599,89809760.09871323
2614,67113779.29524764
2582,70978792.75255911
1409,147716436.05553523
175,70721194.76745754
352,81280992.05429153
976,33930056.44308021
2134,98749301.98556921
984,82599570.7541801
2396,123605456.73045993
1673,51006152.53140105
404,57574991.770458
607,88777857.85900985
814,80247398.02413264
868,87419528.88909829
2271,82397467.31336623
1633,86027905.84514914
337,93232272.32886463
2765,225404395.58057323
1746,123241317.80317657
368,117634208.91476561
2806,90787272.47984885
1662,95069246.45246847
1234,127992932.82216772
1373,76923308.48854706
1672,75383904.78912258
1939,75191851.42500803
