Id,SalePrice
503,247728.53074693482
1584,240158.8033847391
1531,156564.7120926272
2210,177030.26617543015
459,328131.9741037288
556,125581.16391678224
1347,163865.45652750228
1290,86258.74023552984
1388,103161.82982679154
1571,176655.8065232985
2754,223515.39378846355
765,128260.01529242529
2494,118849.88060468377
2870,178737.46065810404
7,237449.31245188252
1114,243303.70524786937
2418,276517.87864478107
291,143017.43044129363
18,317450.8291619773
39,330376.25558130257
1001,258922.2949946985
2442,246410.56689798506
616,134939.1244247692
2680,61510.80916658265
1414,120707.31249445234
289,154556.9615281549
40,266172.7834870303
860,123354.88166683388
409,136953.26487509964
673,151968.46532464854
2427,202941.83452699904
2036,199192.05508864636
2564,137918.5907913776
642,186328.697557542
1008,182885.8845838213
1908,155310.6056871476
2519,206717.58175955154
1369,95951.11307587556
2855,164435.32476874476
712,107276.42813195568
1943,113373.37151558092
1958,131820.38397665415
107,188433.13384763652
2295,190848.10269626975
704,106566.14127370331
676,139524.28130279586
259,186553.2585584951
93,281241.0218389371
106,249120.17304533185
2315,172331.13798695058
1050,107186.57553234103
1095,205226.4548060766
2709,131566.44819858333
758,158879.2674898008
1496,147962.77921918454
2370,131512.71296305105
2458,258186.12934025656
2733,127633.00210921
161,283500.61745950463
726,165973.69773022213
845,232331.2060267938
947,263001.37971994095
2232,98940.63801293622
2563,130917.61306550342
2299,147744.98512729094
211,73370.0493184299
605,193685.39863947046
1478,226915.40384392778
2247,256476.6976545367
2274,187506.87468660588
2869,191221.22528096836
967,237616.8120554767
2656,93043.9755302309
667,232470.93910428102
1042,119816.5775328885
2023,164877.06883675337
2447,346814.69036918774
2055,121614.90656689228
2275,274972.11198120774
2204,181751.47462554113
1563,255199.05636112601
483,223738.7476524579
796,154532.71900047187
1526,146990.64303629939
2042,156087.31631089386
442,330728.53924142406
1693,303299.1924710368
1468,229734.07764743862
1430,177216.0285056451
2605,184062.46636286133
1529,197025.2111045752
335,130280.41910624865
1287,127517.43358439987
31,108955.48113101127
1785,292301.23854765773
82,159690.05483936146
2620,146314.15774619638
252,205678.1384802648
721,61741.440681980224
2165,201549.49407209107
2316,159254.54787391867
775,121695.43633755029
1558,96770.59737222863
17,218321.70317599934
1022,248821.7045753973
925,111388.3912233637
438,279672.52433054615
1270,150155.03050719353
1272,118089.5579010687
215,138596.92245790793
266,233756.93972971535
2402,276060.6305609271
1250,133696.73098813638
1984,118136.35357341252
1279,144603.46505603695
377,250968.8456616028
1252,142980.21072290896
2156,264165.06442349986
499,293260.7868294928
1374,117479.57065902697
2898,241364.35638038872
401,104915.84011013515
2721,170692.10963846568
2078,239426.63987458276
2589,118848.35338269721
1946,253373.58746655285
1334,116715.25788492511
2781,248262.27543104533
431,363744.58748588525
576,221213.28109480394
1474,223361.2136371712
2254,144453.73707382183
2155,281027.62772055366
885,114528.997156644
643,134001.47320463497
1944,131922.4740298083
480,213374.41364936135
2845,111310.99154772027
2387,289404.9424914714
2407,220729.7908999361
2527,162266.8241505042
2514,184458.55838614004
629,172567.27800065198
80,223275.02141560463
1876,133401.7577601117
1546,120593.0349513389
2518,176742.97571618285
2347,152459.8321500757
783,187396.0151227361
1322,45719.57740722166
194,87525.3013330372
1770,279207.920228029
2143,150056.07201288966
1229,201981.43956426624
511,276166.4056758898
46,221224.26121764584
1348,180312.89908052515
2465,216942.6165725555
387,246672.9274303777
873,224280.09757722286
1918,100971.10171748418
2764,245054.35880122858
2184,101695.30951954378
934,153770.6942782835
1920,119782.57640205044
2631,143693.28442525794
1768,469502.64061677933
2040,112235.33025124331
1749,229152.79165787832
834,232745.49427101016
1457,255489.91209372715
79,115974.55764864909
2302,105284.1804830198
1817,134948.25581325754
2755,255268.62331921456
359,170891.13270808035
2059,108051.00613512739
2092,253459.23205171223
2516,253296.89560776867
150,101544.15475675021
1656,144854.64784041222
83,111250.3499541725
2411,198625.87870803534
795,75366.30246663198
2312,235457.85450785595
2917,108058.63971705362
1624,204916.5420786601
2215,266079.9482602932
1211,145246.3892256082
1485,165598.21941703232
1024,171083.77197220863
570,203614.53984882543
2874,141214.96380749997
700,172269.93313578144
2756,238937.89353294275
2022,184636.40494717343
583,206475.28835285082
2392,329712.519057231
2424,219991.0202393271
212,100158.59884443879
736,116927.27273095225
1610,168101.61652492243
890,119867.6928740294
467,188866.09603101911
578,252600.19446936063
1747,196532.6098703507
1149,193508.89296932064
2758,241165.48608088482
857,128034.72660819814
2219,273002.38067532994
733,99113.47856662271
2909,117140.0919870137
1798,276945.5654703026
235,100718.10532640445
2366,148209.14468200458
1027,130588.92003518308
1195,139967.58630111394
1303,24914.876565304352
148,173316.10207271343
608,147107.009632373
2515,212105.4354188831
821,286671.2805634028
2500,275611.73275355424
745,106439.89999173384
741,145918.19508763368
1611,136662.7329909237
2532,119323.05516564206
1081,233287.7412136019
1692,379586.40286158724
2520,207287.21481449006
276,125983.13959098572
1992,135282.0933491313
663,19988.76816297043
418,139110.13105522026
1733,197372.40097904333
2359,147979.7008586186
253,217210.66051505168
1518,171803.19437244
2035,161486.49681102112
2919,80605.00989317405
1540,218119.6536536198
2120,143241.9817522713
1674,204242.5168070274
256,142106.2064026395
2361,92028.3043571664
978,75377.21192818182
2280,139913.53669436427
2095,237052.54648782813
1709,293351.7309129507
2801,230926.80293612962
1246,115538.62660537846
2373,117072.69504273916
1055,270110.7294884487
2017,134435.08733257675
1099,266301.23416027916
1344,80547.11797925457
835,178324.91486542614
1117,243864.03285496915
2043,82836.1408232085
2085,138703.19604245306
410,157928.17885960708
2650,124961.23435366305
2867,158959.82374548144
1668,113484.82826679607
1161,200681.0788969692
2122,193589.4507927486
2539,138845.22739918984
1047,145170.9628580527
1445,114606.49988176266
541,134783.18125350203
569,235874.02418216516
1276,142234.81449944095
918,132529.6732345185
326,164879.13508272555
1936,122470.68601137516
895,92442.45323578618
257,130878.57076564769
1241,174945.9266887724
1545,113388.0976878762
1189,193350.61521526682
270,165598.21941703232
2066,196318.25228394836
693,108835.38328558451
1259,179802.18916900083
2916,141131.61193232983
2321,279630.5904139478
1977,89965.74493954587
1895,154246.2667153891
1240,154999.8479235405
85,153250.11341737548
1823,103876.64958614833
825,272274.05763578997
110,234329.04968075873
697,127054.90350690414
2297,90352.63708386652
1231,133077.73110490607
1355,129079.36633286614
968,329387.24262381985
584,230373.98853316682
1315,139084.66373678332
1606,128950.16696055746
206,95360.09270992002
1685,325892.21571042656
2016,124915.36721641326
869,235004.83882686938
2135,116422.26392215036
2346,164137.94921142142
2430,235682.89780194918
2198,89225.95046451606
2652,123744.59527277434
27,103832.87039264885
241,177616.77142377908
906,115981.42030074843
1506,118694.08506055432
2098,326602.60210423777
1435,209383.774513948
2213,115543.58969557018
1274,148045.42927337682
743,-1669.463619560469
1737,215756.6234437545
2797,270378.21384995454
2185,64993.455761775025
58,163951.69687407068
830,218070.8448589018
808,139007.38743597094
680,155330.34910791088
1153,109758.5695552195
1291,165997.67423083424
1818,175539.40603957954
2161,210789.3526131945
1883,127386.64939105976
350,317933.4339338406
2473,151253.91513125948
295,174370.48235811654
293,208093.8886437508
859,109954.37792631902
288,62516.74243650306
1578,148168.41420177638
102,191640.04916345188
2831,204585.62356359232
1030,173485.38298683485
2551,133107.02796550153
1286,153488.15937558666
958,303150.85117322847
776,119470.6601287917
72,215225.45281548833
2263,261470.10440114047
1866,144551.5863026739
2876,51754.317566066864
2146,274717.8081177849
103,202485.8385913981
1500,146376.4490298028
492,172366.60579249018
167,136321.0930813332
2597,118601.42162605771
2685,110052.9177190325
1035,143367.92484976572
1220,51529.67414170073
2602,149105.73862135236
2159,227618.10328547365
695,161924.87658320123
1109,249277.47417738603
640,183555.77880859328
1652,148010.77483643685
2090,198253.83196124877
1188,194969.11914951028
2345,232065.75624602335
1059,355662.452154206
2751,256937.3358817749
128,213280.2921907145
1523,171169.79677309422
2925,143806.05766181753
2145,298994.4194913469
1121,241205.67195675487
566,301260.8046577622
565,225372.9857757669
1331,142455.10459869774
2928,106161.1608766535
156,128964.910085766
797,142091.23927707924
327,93457.97247911326
2859,143791.36972753366
1453,104484.94479093386
1762,316542.9746004208
1868,208920.21640241914
1760,171719.49374942132
1113,265862.86136343435
1812,209681.72878650925
117,161491.49527766625
1142,209116.20280915522
2342,337651.17526654014
927,126556.29718517838
2478,189157.30933914916
655,73102.6105190491
2064,126203.13595276233
369,230549.1395888757
2239,124159.49265522754
2732,204900.2593251787
1653,171287.671337571
959,210865.36445845128
2395,311543.70831885166
1412,96054.48623330262
271,258087.4415755457
1484,165598.21941703232
1497,140571.42669978237
552,170348.36639369966
2,126687.07103576628
1855,285109.11749382946
4,284060.0188719325
2292,148198.74507262884
134,131569.0361961493
646,101117.80907413503
42,300589.8873406219
532,238590.87102499942
713,91815.3110452115
2561,126272.7854542773
2360,124454.9025851381
1333,126099.20340847771
1407,184461.6698845073
2892,269623.00233172986
574,239448.56929489912
1227,185444.12338681368
2591,237961.98414871888
1476,225874.975508317
1125,260596.23140313628
1446,136237.85907331482
408,118869.34656674275
1101,279631.81827968115
2251,200090.75568203686
373,188997.9951818525
2554,113540.04735402169
2382,271048.94443840894
1985,83012.57325725106
519,235787.59758970654
1093,177852.41456588113
864,265973.30869839096
2889,142766.5856308709
2308,198408.04905065882
986,139689.65286193043
1302,156159.74656906188
585,150786.52495710284
2708,134653.7978817887
147,130989.82227604382
1441,231643.93651589006
383,176997.5903933358
285,151121.18291208486
181,120055.62703793938
358,187413.17065256392
780,174531.58682511467
258,188798.90429409477
1865,210843.14996811037
692,124640.74447622336
2902,298380.6926055198
508,281417.70293292333
2638,146033.99077714072
36,155837.22498559707
611,173615.93226483592
2281,119517.10748902243
1678,161607.67327540717
1696,388336.2283884762
1557,74019.53755739285
2180,142620.5345598238
1726,236051.15781526465
951,130648.72608060681
267,247460.4109423865
2706,130599.26129217679
2221,205151.91128865525
1357,173053.7268338292
2901,285229.2472120919
347,173769.47397427657
2164,211999.75782677275
1586,289064.38813821285
360,171447.51554858533
1769,223852.453019129
2617,179706.50447289413
1879,171408.73047103942
991,210034.7307214737
1535,121646.95396264619
1191,169822.5112084666
1579,223430.52365648607
1882,127840.6273153557
1510,129512.79795552627
2196,172942.4386658474
1845,191640.04916345188
2336,335957.2532450927
942,99669.67307925865
861,105504.27008432499
2555,101122.46331785491
1392,144594.7342792137
2099,273471.4067858228
1543,129011.55190899398
948,265496.468787999
1239,167060.53781853965
22,183993.30969810218
2796,259068.25940988527
2747,193640.89209304354
92,284369.2898000217
210,163212.06368742837
1858,225632.37674713018
2228,176597.88844856143
447,238489.09446605667
827,245954.12568849442
1649,210185.34962819016
682,134804.92710987316
2698,124107.06587214093
494,164183.34927712823
214,110231.2804045435
2441,259164.61665049603
2679,112558.83707071713
1336,108008.43109869491
465,202295.67650427308
1524,130741.38914243586
2543,119456.99349977903
631,142176.74164663872
2452,294230.466433994
228,147489.84377265442
126,155923.2183031619
1092,220705.55074789177
1122,223771.00469315995
932,197669.5677138951
1980,81878.62552269327
2171,104496.38043982186
551,151156.7080733733
2768,169963.09584339312
2056,112911.8028464109
1159,330273.7130455056
2645,143991.44842698576
1174,200488.70707027614
2266,223908.4839977082
2462,353930.05193093186
1219,137719.24144632334
2922,198336.79528148146
118,141879.50359423948
474,201315.06195857667
2576,158164.34512344922
872,270429.7960279784
1077,237351.79869314434
1536,137520.75117017108
1150,118823.76952772483
2341,280858.2976032089
1931,152461.76697292377
2785,115465.54743043764
2538,119111.50194555393
597,207709.61050521606
464,213886.06891998858
233,226090.79027437512
2169,116143.71079749172
2123,164333.36619647127
1867,163500.3569577994
137,242848.8967752608
515,219517.0930219876
933,128582.82026990817
2784,166237.23025837494
972,157863.9848093019
599,164122.4709234254
2614,135242.90179108584
2582,128275.06981992594
1409,160498.08082530752
175,118646.29135974601
352,210377.505086169
976,90326.15246634581
2134,219025.31081749394
984,95785.28597056936
2396,316280.63260741276
1673,138718.25783461926
404,132668.96643575595
607,166840.71157175116
814,164874.8015913358
868,223431.36464055476
2271,202008.27521176368
1633,246978.98333696323
337,202338.69959788455
2765,163142.16601134348
1746,238926.6931345641
368,300791.44560564426
2806,224969.29924946418
1662,181938.409097958
1234,217323.0366066245
1373,129521.18524666282
1672,102857.9282425231
1939,113210.02485714294
