Id,SalePrice
7,256866.71223287057
1114,236504.26958405142
2418,273857.4634263834
291,119716.34892472453
18,373123.45853644924
39,386791.39696606103
1001,288171.45775347063
2442,229378.7446965953
616,131022.40644194403
2680,65252.78106617577
1414,122811.48597984537
289,152828.0364325508
40,278766.2490832
860,141530.7648711231
409,115721.89642174268
673,156408.68457127162
2427,184226.0859419498
2036,218197.52574512846
2564,140480.53297793388
642,166357.59231513322
1008,180991.94568662526
1908,139045.71771451583
2519,201038.5403531922
1369,94394.0757557931
2855,161103.17675322757
712,92029.49916677414
1943,119620.48746239027
1958,127201.22257507298
107,173863.46629715897
2295,203427.87512003572
704,102530.09552329735
676,229063.7475563677
259,179851.1515767102
93,291817.26841585373
106,243718.43021721885
2315,169088.07588557157
1050,101056.92824040049
1095,220414.15559940902
2709,158271.74128913495
758,147295.9640599847
1496,160991.62083798676
2370,117503.95666372919
2458,293118.25098894327
2733,133548.24892667404
161,248030.25385944406
726,155293.4700806117
845,216117.15204967023
947,247509.13596582506
2232,111463.44577219816
2563,139833.95836117238
2299,140578.16573692398
211,75667.0000788222
605,158948.93965864216
1478,204719.50815640335
2247,289754.1969398263
2274,224573.03395952247
2869,219589.97203538532
967,212460.59586242898
2656,116164.25479603009
667,197883.66503008897
1042,109796.56685961381
2023,160352.31668586217
2447,367684.5396981627
2055,135385.8095881263
2275,289884.8461022612
2204,183856.95188484903
1563,286825.2753081705
483,242405.82573109076
796,122743.7868672915
1526,157975.2878542823
2042,128940.13007300452
442,348313.40819585824
1693,335257.50794741575
1468,228346.32686720818
1430,192077.27984145138
2605,159365.7816787693
1529,203800.55276158263
335,139309.46065989908
1287,119634.02374981716
31,96848.0133845297
1785,326509.0817801425
82,169839.23676173526
2620,128941.71822887601
252,176323.08452438543
721,62233.64260469748
2165,197194.66907988366
2316,204329.32292064655
775,145683.96114284196
1558,75806.52408631705
17,221635.32710155754
1022,231685.9262256071
925,135584.47493889087
438,292096.7072791214
1270,146506.11128486227
1272,123279.21037319914
215,142685.6336764738
266,236226.37185337738
2402,307814.1775026138
1250,131431.38468253674
1984,114638.42592348214
1279,147634.14698286314
377,241848.3398478722
1252,129285.87983802088
2156,257019.51021101035
499,332816.95204974816
1374,121690.4242586921
2898,218059.89677954256
401,108532.68488095934
2721,165435.80516602966
2078,247957.89832052262
2589,117502.10842337107
1946,225534.03451207437
1334,117545.12241351389
2781,215524.23825076982
431,389086.30304644484
576,200133.60266184513
1474,216361.79311240313
2254,150165.00034004074
2155,281236.65573502035
885,99139.73115441545
643,152076.87739510616
1944,121195.05734152693
480,206612.76227290096
2845,102336.88026936511
2387,330429.67992459645
2407,232769.31211237528
2527,173974.43801815013
2514,154189.6524846461
629,147128.92231976168
80,209241.06641061773
1876,136752.68757515613
1546,117238.30250043668
2518,180648.77613893014
2347,162768.9907260567
783,210429.14583287793
1322,35515.46390990622
194,94874.67260067246
1770,300423.2305394346
2143,144993.27966900996
1229,239745.97215858183
511,275817.4015434262
46,257135.5055352985
1348,158184.3251744335
2465,208697.9175324566
387,235209.5293701747
873,239624.1415608549
1918,122116.13409061504
2764,238979.64921827163
2184,116122.46653179998
934,146766.21239595918
1920,124146.65729516753
2631,163370.6062848102
1768,519932.88012065913
2040,119996.50133269356
1749,223883.96181823843
834,254655.15110024263
1457,225244.19923571526
79,109886.39612420026
2302,127828.81822494742
1817,152832.7272940315
2755,239855.8314768966
359,179847.28001729763
2059,105643.05439449416
2092,236720.8459624873
2516,224119.04706731418
150,107730.62246682947
1656,128168.82208043357
83,92618.50740771895
2411,197733.65740976957
795,73930.1945649162
2312,208340.11636557925
2917,119625.42003457887
1624,184547.74109797372
2215,295826.38531212625
1211,149755.02937074416
1485,163843.97759326687
1024,188713.50455584997
570,188551.24064771953
2874,147701.7959687104
700,136749.18001759934
2756,214737.35201295657
2022,169136.70289501423
583,235447.99035145706
2392,382426.11027877126
2424,176896.3247156137
212,101706.44382406892
736,127737.19811102396
1610,177158.15987738458
890,109881.14465899652
467,186663.12369043732
578,227441.08870717383
1747,206036.25266894372
1149,150126.45814083098
2758,254303.56248283503
857,150778.84688157862
2219,276858.6241328124
733,101335.24848688256
2909,115831.8233835568
1798,252809.1310142147
235,108949.91016071169
2366,123474.82119270397
1027,132445.3834872843
1195,152113.02241424614
1303,41352.85191310791
148,199063.2163452989
608,163290.25368958386
2515,214982.7213158799
821,265767.75717746885
2500,280615.42203784955
745,104637.36233018
741,125203.82576111608
1611,132291.9649463272
2532,130484.03135482414
1081,228275.9353751741
1692,414072.26575055195
2520,189883.43583003865
276,116955.69978554908
1992,134850.39039474586
663,26937.852986589947
418,109342.56403223315
1733,215123.40026138263
2359,148587.73033739676
253,190482.46681405453
1518,204312.33178276836
2035,150928.46814805016
2919,74589.11553463542
1540,240781.4474508327
2120,142799.83047168612
1674,162788.50009815302
256,149459.63797754113
2361,99455.87740179618
978,84863.4161808359
2280,125588.80343628486
2095,234338.77665773744
1709,337241.0292338645
2801,241054.96442795964
1246,121995.38435058855
2373,96654.81916046976
1055,313460.6707149149
2017,134667.87160243606
1099,293779.051600655
1344,85896.63521633235
835,201195.99951691314
1117,226872.12432051505
2043,92670.73905715151
2085,104645.18018155664
410,143412.40480851478
2650,100972.52527289122
2867,176726.74978303214
1668,108860.74174889822
1161,163741.8510675403
2122,184338.6890666742
2539,147012.36915237125
1047,133569.64980105415
1445,144156.9989053958
541,122032.90995365349
569,207460.4248541938
1276,130006.92536519098
918,171141.1945595857
326,161084.12261207402
1936,130646.12166123629
895,100507.28344430232
257,145292.37433544174
1241,173604.16341965372
1545,124609.14574717011
1189,182748.86056382436
270,149690.7213221652
2066,186400.41992492147
693,110001.92316897956
1259,147010.3526094717
2916,160739.226960568
2321,307454.5387702409
1977,103440.96945260951
1895,147555.12096200627
1240,176020.73977977585
85,150357.24363812836
1823,113304.87487406707
825,284439.5412778804
110,230712.94859966388
697,129277.7859138189
2297,115603.56343732637
1231,136553.25415701634
1355,135506.89158056898
968,322686.8989437355
584,240335.92307796545
1315,145783.682069875
1606,136861.37014758418
206,103831.21561159487
1685,376987.66505854076
2016,129520.93215749373
869,203006.67509490394
2135,124862.44795370029
2346,180249.72368538802
2430,234830.7300027773
2198,93180.10471624954
2652,136276.34729811587
27,116693.23832014922
241,160789.21844095163
906,128622.22742069174
1506,109065.1981169397
2098,341697.2862813723
1435,221650.12302085297
2213,161938.20804485606
1274,135598.22003984504
743,20429.127625896333
1737,214993.14868595352
2797,272555.7632578096
2185,63181.413550575104
58,178556.61321137793
830,213743.48547058704
808,120844.30457850093
680,144814.6225038691
1153,110390.04027457719
1291,147739.65357421705
1818,159540.41079202673
2161,200182.60578129682
1883,120808.6795605523
350,347155.083873278
2473,146444.10359088558
295,189333.77934634357
293,201169.83665537744
859,140162.2203139558
288,51340.157699824675
1578,150132.66987756625
102,198537.17138193178
2831,148638.12293795764
1030,150518.0883694306
2551,146219.1204336058
1286,152549.1098836001
958,306888.5470218331
776,134864.8172432716
72,241349.69816198852
2263,264897.9316332637
1866,171911.48584462743
2876,69153.39245395744
2146,235807.46697260576
103,194879.73009962912
1500,138325.40229986247
492,174172.53178795768
167,143194.29508071824
2597,117151.43126297576
2685,106835.33330705894
1035,160314.582365771
1220,64164.68062095702
2602,159869.42365474056
2159,212767.82641224976
695,162773.52410519985
1109,279485.00260925345
640,175624.1416008748
1652,152569.37407949488
2090,128054.81856723032
1188,182673.89782855235
2345,225622.36588108266
1059,383690.9677215513
2751,226122.09408230646
128,209379.65685192362
1523,178649.66599354843
2925,172471.34711207313
2145,272642.10051488754
1121,227148.60791572646
566,244560.72470641427
565,261503.19551621977
1331,138466.03939449106
2928,114203.48774099378
156,135800.54366331414
797,142379.9556110683
327,87943.80462618438
2859,146705.3682688875
1453,121636.3892104258
1762,340812.8925567715
1868,223062.2862478027
1760,173590.9530627749
1113,231731.3155632289
1812,197163.00997869123
117,157427.15576187172
1142,206242.53216491346
2342,421169.9047277003
927,154191.03612757055
2478,169771.36643708817
655,73717.75440155152
2064,128479.52475749257
369,312703.5108025207
2239,126947.49355677218
2732,219336.21758730855
1653,164550.73736862416
959,221359.29474299756
2395,358008.5660344357
1412,106823.53290099297
271,254594.7377548864
1484,158344.75801207605
1497,145104.8305916635
552,153299.69240159544
2,119278.44907089641
1855,287269.39039670397
4,268773.07756541314
2292,159441.76379060815
134,136025.47480059747
646,100413.61431519213
42,331078.2704325841
532,224880.57211523427
713,93682.95813047818
2561,138932.71480916423
2360,136576.94168153647
1333,125235.19114536987
1407,217346.09793297912
2892,294162.9119065883
574,222302.66128971582
1227,213133.45217013446
2591,223089.69139851033
1476,223161.71148978133
1125,259974.7813519867
1446,150964.11543863933
408,120148.39844832012
1101,307371.31136297586
2251,197294.39233708204
373,188227.27968636053
2554,136511.2307481466
2382,279854.4283125959
1985,90026.40158206741
519,249628.86380781428
1093,185589.50897999527
864,247109.5670994652
2889,154790.68546677192
2308,185463.59207370068
986,147443.0953254581
1302,143117.28090880136
585,159892.893005728
2708,145648.81680054605
147,131468.32074761327
1441,226650.30360226688
383,214490.4425435149
285,158305.36240595763
181,104331.7185446889
358,194128.34353256528
780,182873.9950186273
258,188785.07882147792
1865,213133.55049937902
692,118508.07764638688
2902,314169.9654111126
508,255264.8000032829
2638,143203.12661127996
36,140696.66231850654
611,174294.15865350844
2281,155010.62202438086
1678,124394.53809857715
1696,423947.94354075554
1557,82071.23665629527
2180,147175.3516283226
1726,251151.66853582027
951,155471.83061645497
267,223627.37565118057
2706,130781.40887533368
2221,256496.9314406382
1357,154312.74829110812
2901,300559.99132036534
347,174158.4564737274
2164,207010.28742560063
1586,301093.178011496
360,155435.06519245813
1769,275220.6408530151
2617,188270.54788956893
1879,141056.36000020505
991,223659.67116371595
1535,134853.38419027659
1191,139127.11431464922
1579,235729.4858170053
1882,22295.45075227684
1510,126779.58429144142
2196,162311.23504262825
1845,183448.7626428415
2336,406554.3853014752
942,101398.94968970634
861,127428.46863949572
2555,116942.87724924239
1392,174947.67980254514
2099,259408.4162913735
1543,127674.16901016407
948,271383.1722398776
1239,185175.7065885778
22,198726.1612865518
2796,234663.45526677137
2747,191251.93564585285
92,295569.9430244601
210,158759.09521142038
1858,200033.8133628009
2228,152555.8098276454
447,260266.66900137602
827,242510.4084221048
1649,209813.66474704066
682,140353.04744993843
2698,116696.7006545435
494,170153.55650975235
214,97816.39238079048
2441,246292.12420642067
2679,115524.46021778102
1336,129819.71251832583
465,190463.78950028436
1524,167870.978993503
2543,114861.29795034771
631,149073.95219578547
2452,322383.881469083
228,176737.91941466767
126,176197.30023994605
1092,257337.86773986794
1122,210848.36563768465
932,224310.85339277374
1980,72391.40331478028
2171,118072.40119537669
551,157611.58074892435
2768,168511.85143984322
2056,106139.97179762035
1159,350585.2877971061
2645,127581.56871559648
1174,188003.9052329166
2266,220093.92053310756
2462,338256.3092931644
1219,145086.74832409335
2922,183476.63992301255
118,149506.20794012933
474,163305.58214918425
2576,150419.38074631724
872,273578.4424483392
1077,238789.62329049205
1536,162167.49283204158
1150,122636.74479217904
2341,358351.1345564524
1931,152302.36683466326
2785,134816.62470530445
2538,128468.94114349174
597,216559.42037775595
464,227829.1976961576
233,227117.73817249533
2169,132106.8579401208
2123,174698.75361437944
1867,173218.21240485465
137,240274.08916881168
515,238233.58178551367
933,111985.33457336378
2784,173492.76966753008
972,155412.50706068976
599,175144.78550405655
2614,137317.93504129525
2582,152382.89787824108
1409,170479.78907696326
175,107261.02811618717
352,256749.93214627518
976,106863.78615495938
2134,196751.4689658788
984,113877.22552272111
2396,350990.4067741541
1673,127592.32064143097
404,115743.99237975555
607,173488.25943148427
814,166318.72935156032
868,193575.10371156596
2271,185630.50747922185
1633,275120.2934283759
337,168577.8945121223
2765,184092.29297940747
1746,253034.45658558523
368,346677.16161435394
2806,211176.5609313858
1662,200064.73438503486
1234,221637.4409255323
1373,130683.6681440524
1672,107243.40012085313
1939,128936.72841166404
